Usertype,Month,Tripduration
Customer,Oct,645
Subscriber,Oct,407
Subscriber,Oct,795
Subscriber,Oct,731
Subscriber,Oct,573
Subscriber,Oct,595
Subscriber,Oct,3039
Subscriber,Oct,1303
Customer,Oct,3929
Subscriber,Oct,823
Subscriber,Oct,2296
Subscriber,Oct,398
Customer,Oct,4128
Customer,Oct,4893
Customer,Oct,4915
Customer,Oct,1352
Customer,Oct,1149
Subscriber,Oct,567
Subscriber,Oct,1906
Customer,Oct,415
Subscriber,Oct,2216
Customer,Oct,3067
Subscriber,Oct,3033
Subscriber,Oct,741
Subscriber,Oct,1480
Customer,Oct,2195
Customer,Oct,2105
Customer,Oct,713
Subscriber,Oct,755
Subscriber,Oct,650
Subscriber,Oct,678
Customer,Oct,60
Subscriber,Oct,168
Customer,Oct,6184
Subscriber,Oct,626
Subscriber,Oct,985
Subscriber,Oct,673
Subscriber,Oct,266
Customer,Oct,1817
Subscriber,Oct,2659
Subscriber,Oct,646
Subscriber,Oct,431
Customer,Oct,1220
Customer,Oct,3309
Customer,Oct,3381
Customer,Oct,3308
Customer,Oct,3229
Subscriber,Oct,3243
Customer,Oct,134
Customer,Oct,2979
Subscriber,Oct,668
Customer,Oct,2443
Subscriber,Oct,568
Subscriber,Oct,651
Subscriber,Oct,1479
Subscriber,Oct,418
Subscriber,Oct,886
Subscriber,Oct,1290
Customer,Oct,2075
Customer,Oct,69204
Customer,Oct,3141
Subscriber,Oct,1049
Subscriber,Oct,354
Subscriber,Oct,595
Subscriber,Oct,542
Customer,Oct,290
Customer,Oct,6907
Subscriber,Oct,538
Subscriber,Oct,700
Subscriber,Oct,4199
Customer,Oct,726
Subscriber,Oct,297
Subscriber,Oct,1207
Subscriber,Oct,794
Subscriber,Oct,761
Customer,Oct,914
Subscriber,Oct,606
Customer,Oct,68138
Customer,Oct,4297
Customer,Oct,3589
Customer,Oct,3949
Customer,Oct,3549
Customer,Oct,3705
Customer,Oct,80
Customer,Oct,3626
Customer,Oct,1153
Subscriber,Oct,308
Subscriber,Oct,285
Subscriber,Oct,539
Subscriber,Oct,477
Subscriber,Oct,517
Customer,Oct,1156
Customer,Oct,62290
Customer,Oct,65309
Customer,Oct,1956
Subscriber,Oct,989
Customer,Oct,287
Subscriber,Oct,3300
Customer,Oct,5507
Customer,Oct,722
Subscriber,Oct,494
Customer,Oct,726
Subscriber,Oct,262
Subscriber,Oct,1251
Customer,Oct,794
Customer,Oct,115
Customer,Oct,803
Customer,Oct,469
Customer,Oct,1188
Customer,Oct,360
Customer,Oct,1435
Subscriber,Oct,2455
Customer,Oct,503
Customer,Oct,189
Customer,Oct,7176
Customer,Oct,7139
Subscriber,Oct,659
Customer,Oct,6499
Subscriber,Oct,484
Subscriber,Oct,2804
Customer,Oct,538
Subscriber,Oct,3126
Subscriber,Oct,387
Subscriber,Oct,763
Subscriber,Oct,504
Customer,Oct,1403
Subscriber,Oct,925
Subscriber,Oct,2536
Customer,Oct,2975
Customer,Oct,233
Customer,Oct,425
Customer,Oct,2977
Customer,Oct,126
Customer,Oct,774
Subscriber,Oct,997
Customer,Oct,690
Customer,Oct,723
Customer,Oct,937
Subscriber,Oct,710
Customer,Oct,472
Subscriber,Oct,967
Subscriber,Oct,643
Customer,Oct,1141
Subscriber,Oct,2430
Subscriber,Oct,367
Subscriber,Oct,630
Subscriber,Oct,297
Subscriber,Oct,2620
Customer,Oct,57741
Subscriber,Oct,302
Customer,Oct,61901
Customer,Oct,875
Customer,Oct,3621
Customer,Oct,2194
Customer,Oct,3572
Subscriber,Oct,909
Subscriber,Oct,536
Subscriber,Oct,562
Subscriber,Oct,156
Customer,Oct,419
Customer,Oct,1419
Customer,Oct,2931
Customer,Oct,1642
Customer,Oct,692
Subscriber,Oct,151
Customer,Oct,175
Subscriber,Oct,3060
Subscriber,Oct,234
Subscriber,Oct,407
Customer,Oct,52955
Customer,Oct,806
Customer,Oct,294
Customer,Oct,52879
Customer,Oct,768
Subscriber,Oct,2828
Subscriber,Oct,729
Customer,Oct,1421
Customer,Oct,1319
Subscriber,Oct,385
Subscriber,Oct,700
Customer,Oct,369
Customer,Oct,126
Customer,Oct,23448
Customer,Oct,3961
Subscriber,Oct,599
Customer,Oct,3957
Customer,Oct,2612
Customer,Oct,253
Customer,Oct,2309
Customer,Oct,2146
Subscriber,Oct,218
Subscriber,Oct,212
Customer,Oct,1997
Subscriber,Oct,642
Customer,Oct,133
Customer,Oct,2331
Subscriber,Oct,121
Customer,Oct,1250
Subscriber,Oct,1191
Customer,Oct,77799
Subscriber,Oct,584
Subscriber,Oct,1029
Subscriber,Oct,2463
Subscriber,Oct,1053
Subscriber,Oct,588
Customer,Oct,1775
Subscriber,Oct,734
Subscriber,Oct,1031
Subscriber,Oct,531
Subscriber,Oct,899
Subscriber,Oct,335
Subscriber,Oct,700
Subscriber,Oct,387
Subscriber,Oct,414
Subscriber,Oct,2188
Subscriber,Oct,460
Subscriber,Oct,586
Customer,Oct,64058
Customer,Oct,64052
Customer,Oct,43982
Subscriber,Oct,535
Customer,Oct,398
Customer,Oct,413
Customer,Oct,39569
Subscriber,Oct,1593
Customer,Oct,4370
Customer,Oct,4267
Customer,Oct,2623
Customer,Oct,2530
Customer,Oct,2457
Customer,Oct,7012
Customer,Oct,2591
Customer,Oct,1013
Subscriber,Oct,942
Customer,Oct,965
Subscriber,Oct,1118
Customer,Oct,929
Customer,Oct,900
Customer,Oct,2796
Customer,Oct,2725
Subscriber,Oct,467
Subscriber,Oct,778
Customer,Oct,1606
Customer,Oct,104
Subscriber,Oct,508
Subscriber,Oct,200
Customer,Oct,351
Subscriber,Oct,371
Subscriber,Oct,1880
Subscriber,Oct,1831
Subscriber,Oct,1123
Subscriber,Oct,1309
Subscriber,Oct,599
Customer,Oct,1667
Subscriber,Oct,485
Customer,Oct,1327
Customer,Oct,3545
Subscriber,Oct,666
Subscriber,Oct,986
Customer,Oct,746
Subscriber,Oct,445
Subscriber,Oct,743
Subscriber,Oct,585
Subscriber,Oct,351
Customer,Oct,624
Customer,Oct,475
Customer,Oct,393
Customer,Oct,7415
Customer,Oct,7367
Customer,Oct,7333
Customer,Oct,7576
Customer,Oct,7156
Customer,Oct,16775
Customer,Oct,107222
Customer,Oct,16705
Subscriber,Oct,150
Customer,Oct,8773
Subscriber,Oct,1561
Customer,Oct,581
Customer,Oct,830
Customer,Oct,6185
Customer,Oct,6157
Customer,Oct,1789
Customer,Oct,1081
Subscriber,Oct,1035
Customer,Oct,7386
Customer,Oct,6666
Customer,Oct,1447
Subscriber,Oct,104417
Customer,Oct,1339
Customer,Oct,9143
Customer,Oct,9089
Customer,Oct,862
Customer,Oct,24486
Subscriber,Oct,1069
Subscriber,Oct,2085
Subscriber,Oct,763
Subscriber,Oct,727
Subscriber,Oct,445
Subscriber,Oct,919
Customer,Oct,4379
Subscriber,Oct,287
Customer,Oct,1292
Customer,Oct,3009
Customer,Oct,1220
Customer,Oct,1541
Customer,Oct,5884
Customer,Oct,1462
Customer,Oct,1947
Customer,Oct,23797
Subscriber,Oct,1307
Customer,Oct,9811
Customer,Oct,2803
Subscriber,Oct,197
Customer,Oct,84
Customer,Oct,629
Customer,Oct,557
Customer,Oct,1402
Customer,Oct,1348
Subscriber,Oct,1224
Subscriber,Oct,1293
Customer,Oct,75
Customer,Oct,3742
Customer,Oct,1161
Customer,Oct,1509
Customer,Oct,1118
Customer,Oct,833
Subscriber,Oct,1275
Customer,Oct,3413
Subscriber,Oct,645
Customer,Oct,2243
Subscriber,Oct,2433
Subscriber,Oct,656
Subscriber,Oct,440
Customer,Oct,1629
Customer,Oct,4514
Subscriber,Oct,720
Customer,Oct,3520
Customer,Oct,4664
Subscriber,Oct,125
Customer,Oct,4179
Customer,Oct,1414
Customer,Oct,1448
Customer,Oct,74
Customer,Oct,1100
Customer,Oct,888
Subscriber,Oct,392
Subscriber,Oct,711
Subscriber,Oct,186
Subscriber,Oct,1143
Subscriber,Oct,860
Customer,Oct,920
Customer,Oct,3740
Customer,Oct,3715
Subscriber,Oct,6851
Subscriber,Oct,1066
Customer,Oct,8986
Customer,Oct,3647
Customer,Oct,3730
Customer,Oct,3115
Customer,Oct,7230
Customer,Oct,3542
Customer,Oct,3571
Subscriber,Oct,1009
Customer,Oct,7184
Customer,Oct,3560
Customer,Oct,7300
Subscriber,Oct,787
Customer,Oct,12067
Customer,Oct,8597
Customer,Oct,67
Subscriber,Oct,1556
Customer,Oct,3260
Subscriber,Oct,1668
Subscriber,Oct,1012
Customer,Oct,2611
Customer,Oct,2585
Customer,Oct,1106
Subscriber,Oct,72
Customer,Oct,137
Subscriber,Oct,614
Customer,Oct,819
Subscriber,Oct,766
Customer,Oct,3091
Customer,Oct,782
Subscriber,Oct,516
Customer,Oct,7094
Customer,Oct,7085
Customer,Oct,4708
Subscriber,Oct,341
Customer,Oct,1653
Customer,Oct,4228
Customer,Oct,1445
Customer,Oct,3133
Customer,Oct,3037
Subscriber,Oct,5934
Customer,Oct,1607
Customer,Oct,1552
Customer,Oct,3033
Customer,Oct,2627
Customer,Oct,162
Customer,Oct,102
Subscriber,Oct,469
Customer,Oct,2668
Subscriber,Oct,2560
Customer,Oct,100
Customer,Oct,1182
Subscriber,Oct,1143
Customer,Oct,2153
Customer,Oct,2368
Customer,Oct,2174
Customer,Oct,887
Customer,Oct,2060
Customer,Oct,2050
Customer,Oct,3745
Subscriber,Oct,470
Customer,Oct,647
Customer,Oct,1553
Customer,Oct,3595
Customer,Oct,3453
Subscriber,Oct,215
Subscriber,Oct,847
Subscriber,Oct,533
Customer,Oct,3641
Subscriber,Oct,916
Subscriber,Oct,172
Subscriber,Oct,458
Customer,Oct,7539
Customer,Oct,7540
Customer,Oct,7548
Subscriber,Oct,3216
Customer,Oct,1279
Subscriber,Oct,921
Subscriber,Oct,995
Customer,Oct,3411
Subscriber,Oct,2226
Customer,Oct,4931
Customer,Oct,2083
Customer,Oct,144
Customer,Oct,4824
Customer,Oct,4582
Subscriber,Oct,614
Customer,Oct,1379
Subscriber,Oct,331
Customer,Oct,1230
Subscriber,Oct,557
Subscriber,Oct,753
Subscriber,Oct,742
Subscriber,Oct,598
Subscriber,Oct,1112
Customer,Oct,606
Customer,Oct,3110
Customer,Oct,3080
Customer,Oct,3078
Customer,Oct,2148
Subscriber,Oct,743
Customer,Oct,6886
Customer,Oct,174
Customer,Oct,4418
Customer,Oct,24038
Customer,Oct,74512
Customer,Oct,1095
Customer,Oct,4344
Customer,Oct,480
Customer,Oct,4304
Customer,Oct,7369
Customer,Oct,23918
Customer,Oct,6230
Customer,Oct,64774
Customer,Oct,3310
Customer,Oct,204
Customer,Oct,3277
Customer,Oct,6498
Customer,Oct,8887
Subscriber,Oct,397
Customer,Oct,3999
Subscriber,Oct,412
Customer,Oct,2456
Customer,Oct,2557
Customer,Oct,88443
Customer,Oct,867
Customer,Oct,5385
Customer,Oct,5328
Customer,Oct,3662
Subscriber,Oct,590
Customer,Oct,5230
Customer,Oct,658
Customer,Oct,90
Customer,Oct,220
Customer,Oct,6244
Subscriber,Oct,1196
Customer,Oct,6239
Subscriber,Oct,122
Customer,Oct,6255
Customer,Oct,4797
Customer,Oct,4922
Customer,Oct,6089
Subscriber,Oct,1329
Customer,Oct,985
Subscriber,Oct,3544
Customer,Oct,4376
Subscriber,Oct,380
Subscriber,Oct,963
Customer,Oct,6770
Customer,Oct,273
Customer,Oct,4174
Customer,Oct,1804
Customer,Oct,1800
Customer,Oct,950
Subscriber,Oct,598
Subscriber,Oct,640
Customer,Oct,1125
Customer,Oct,1098
Subscriber,Oct,552
Customer,Oct,63953
Customer,Oct,867
Subscriber,Oct,531
Customer,Oct,665
Customer,Oct,718
Customer,Oct,75981
Customer,Oct,130
Subscriber,Oct,251
Customer,Oct,5128
Customer,Oct,145
Customer,Oct,5044
Subscriber,Oct,486
Customer,Oct,359
Customer,Oct,101
Customer,Oct,393
Customer,Oct,3661
Customer,Oct,281
Customer,Oct,6241
Customer,Oct,6265
Customer,Oct,3729
Customer,Oct,62
Customer,Oct,2121
Customer,Oct,3501
Customer,Oct,2147
Customer,Oct,655
Customer,Oct,83
Subscriber,Oct,257
Customer,Oct,3274
Customer,Oct,3240
Customer,Oct,1326
Customer,Oct,1031
Customer,Oct,1447
Customer,Oct,1434
Subscriber,Oct,480
Customer,Oct,4514
Customer,Oct,1012
Customer,Oct,5753
Customer,Oct,1596
Customer,Oct,1964
Subscriber,Oct,1684
Customer,Oct,4878
Customer,Oct,1798
Customer,Oct,1783
Subscriber,Oct,239
Subscriber,Oct,202
Customer,Oct,1693
Customer,Oct,4731
Customer,Oct,945
Subscriber,Oct,882
Customer,Oct,4295
Customer,Oct,1676
Customer,Oct,5599
Subscriber,Oct,2548
Customer,Oct,2817
Customer,Oct,18734
Customer,Oct,2465
Customer,Oct,2685
Customer,Oct,263
Customer,Oct,1735
Customer,Oct,61314
Subscriber,Oct,770
Customer,Oct,6572
Subscriber,Oct,621
Customer,Oct,6531
Customer,Oct,1047
Customer,Oct,1159
Subscriber,Oct,487
Customer,Oct,3877
Customer,Oct,3753
Subscriber,Oct,670
Customer,Oct,992
Customer,Oct,3758
Subscriber,Oct,554
Customer,Oct,839
Subscriber,Oct,3023
Subscriber,Oct,382
Subscriber,Oct,1874
Subscriber,Oct,1864
Subscriber,Oct,1736
Subscriber,Oct,295
Customer,Oct,5170
Customer,Oct,1686
Customer,Oct,5097
Subscriber,Oct,5072
Customer,Oct,1623
Customer,Oct,116
Customer,Oct,911
Customer,Oct,255
Customer,Oct,2103
Customer,Oct,2046
Customer,Oct,202
Subscriber,Oct,3076
Subscriber,Oct,662
Customer,Oct,609
Customer,Oct,1248
Subscriber,Oct,513
Customer,Oct,813
Customer,Oct,3398
Subscriber,Oct,1049
Subscriber,Oct,737
Customer,Oct,3331
Customer,Oct,1782
Customer,Oct,638
Subscriber,Oct,623
Subscriber,Oct,574
Customer,Oct,1721
Customer,Oct,1619
Subscriber,Oct,400
Customer,Oct,1566
Subscriber,Oct,407
Subscriber,Oct,1010
Customer,Oct,816
Customer,Oct,4099
Subscriber,Oct,645
Customer,Oct,6588
Subscriber,Oct,2897
Customer,Oct,1962
Subscriber,Oct,385
Customer,Oct,2445
Customer,Oct,1836
Subscriber,Oct,1718
Subscriber,Oct,1710
Customer,Oct,60343
Customer,Oct,6182
Customer,Oct,653
Subscriber,Oct,448
Customer,Oct,2569
Customer,Oct,831
Customer,Oct,5199
Customer,Oct,55339
Customer,Oct,5048
Customer,Oct,55311
Customer,Oct,272
Customer,Oct,2065
Customer,Oct,2065
Customer,Oct,1462
Customer,Oct,67110
Subscriber,Oct,644
Customer,Oct,1996
Customer,Oct,1965
Subscriber,Oct,65
Customer,Oct,1125
Customer,Oct,1474
Subscriber,Oct,929
Subscriber,Oct,903
Customer,Oct,769
Subscriber,Oct,999
Subscriber,Oct,397
Customer,Oct,753
Subscriber,Oct,908
Subscriber,Oct,1460
Customer,Oct,211
Customer,Oct,249
Subscriber,Oct,591
Customer,Oct,1737
Subscriber,Oct,430
Subscriber,Oct,1012
Subscriber,Oct,1765
Customer,Oct,1372
Customer,Oct,1196
Customer,Oct,519
Subscriber,Oct,436
Subscriber,Oct,525
Customer,Oct,352
Subscriber,Oct,2686
Customer,Oct,51182
Customer,Oct,1244
Customer,Oct,1166
Subscriber,Oct,989
Subscriber,Oct,573
Subscriber,Oct,887
Customer,Oct,1020
Subscriber,Oct,86
Subscriber,Oct,89
Customer,Oct,4448
Customer,Oct,8954
Subscriber,Oct,1078
Subscriber,Oct,1129
Customer,Oct,271
Subscriber,Oct,502
Customer,Oct,4425
Customer,Oct,4385
Customer,Oct,117
Customer,Oct,47952
Customer,Oct,208
Customer,Oct,3481
Subscriber,Oct,934
Customer,Oct,442
Customer,Oct,3279
Customer,Oct,3247
Subscriber,Oct,1239
Customer,Oct,73
Customer,Oct,1050
Customer,Oct,8587
Customer,Oct,815
Customer,Oct,738
Customer,Oct,779
Customer,Oct,673
Subscriber,Oct,592
Subscriber,Oct,621
Customer,Oct,6869
Customer,Oct,10316
Customer,Oct,2048
Customer,Oct,1939
Customer,Oct,1852
Subscriber,Oct,264
Subscriber,Oct,301
Subscriber,Oct,1003
Subscriber,Oct,1023
Customer,Oct,1329
Subscriber,Oct,634
Customer,Oct,40211
Customer,Oct,40106
Customer,Oct,6056
Subscriber,Oct,648
Subscriber,Oct,114
Subscriber,Oct,320
Subscriber,Oct,365
Subscriber,Oct,498
Subscriber,Oct,475
Subscriber,Oct,1881
Subscriber,Oct,399
Customer,Oct,380
Customer,Oct,960
Customer,Oct,319
Customer,Oct,92
Customer,Oct,1384
Subscriber,Oct,315
Subscriber,Oct,362
Subscriber,Oct,241
Subscriber,Oct,603
Customer,Oct,891
Subscriber,Oct,1227
Subscriber,Oct,711
Subscriber,Oct,507
Subscriber,Oct,745
Subscriber,Oct,1590
Subscriber,Oct,759
Subscriber,Oct,545
Subscriber,Oct,192
Subscriber,Oct,472
Customer,Oct,1900
Subscriber,Oct,609
Subscriber,Oct,260
Subscriber,Oct,478
Subscriber,Oct,6386
Customer,Oct,1800
Subscriber,Oct,281
Subscriber,Oct,512
Subscriber,Oct,1161
Customer,Oct,693
Customer,Oct,779
Customer,Oct,234
Customer,Oct,2254
Customer,Oct,1172
Customer,Oct,5275
Customer,Oct,1079
Subscriber,Oct,107
Customer,Oct,908
Customer,Oct,1127
Customer,Oct,5272
Customer,Oct,86
Subscriber,Oct,452
Customer,Oct,3726
Customer,Oct,4957
Customer,Oct,4715
Subscriber,Oct,898
Customer,Oct,4684
Subscriber,Oct,2404
Subscriber,Oct,1100
Customer,Oct,4549
Subscriber,Oct,942
Customer,Oct,282
Subscriber,Oct,1152
Subscriber,Oct,2233
Customer,Oct,1536
Customer,Oct,1445
Customer,Oct,1454
Customer,Oct,979
Subscriber,Oct,483
Customer,Oct,535
Customer,Oct,1273
Subscriber,Oct,291
Customer,Oct,686
Customer,Oct,7390
Customer,Oct,7293
Subscriber,Oct,1017
Customer,Oct,7850
Customer,Oct,82830
Customer,Oct,1053
Customer,Oct,1889
Subscriber,Oct,624
Subscriber,Oct,611
Subscriber,Oct,94
Customer,Oct,1648
Customer,Oct,2628
Subscriber,Oct,809
Subscriber,Oct,1872
Subscriber,Oct,341
Subscriber,Oct,1639
Subscriber,Oct,314
Customer,Oct,1568
Customer,Oct,4094
Subscriber,Oct,1191
Subscriber,Oct,3419
Customer,Oct,1682
Customer,Oct,3909
Customer,Oct,4194
Subscriber,Oct,1555
Customer,Oct,1110
Customer,Oct,857
Customer,Oct,3703
Customer,Oct,5017
Customer,Oct,5015
Customer,Oct,389
Customer,Oct,408
Customer,Oct,3198
Customer,Oct,1602
Customer,Oct,925
Customer,Oct,898
Subscriber,Oct,586
Subscriber,Oct,1974
Customer,Oct,1383
Customer,Oct,450
Customer,Oct,4237
Subscriber,Oct,98
Customer,Oct,408
Customer,Oct,775
Subscriber,Oct,1487
Subscriber,Oct,757
Subscriber,Oct,743
Customer,Oct,2078
Subscriber,Oct,1709
Subscriber,Oct,2422
Customer,Oct,6702
Customer,Oct,2996
Customer,Oct,1613
Customer,Oct,23031
Customer,Oct,4540
Subscriber,Oct,1271
Customer,Oct,4465
Subscriber,Oct,612
Customer,Oct,1137
Subscriber,Oct,726
Subscriber,Oct,1742
Subscriber,Oct,1219
Subscriber,Oct,253
Subscriber,Oct,3360
Subscriber,Oct,3319
Subscriber,Oct,2120
Subscriber,Oct,1426
Subscriber,Oct,684
Customer,Oct,2198
Subscriber,Oct,741
Subscriber,Oct,552
Subscriber,Oct,428
Subscriber,Oct,5255
Subscriber,Oct,5222
Customer,Oct,2563
Customer,Oct,2572
Customer,Oct,2562
Customer,Oct,3084
Subscriber,Oct,498
Customer,Oct,5066
Subscriber,Oct,415
Customer,Oct,3401
Customer,Oct,6617
Subscriber,Oct,332
Customer,Oct,6567
Customer,Oct,1301
Customer,Oct,1262
Customer,Oct,991
Customer,Oct,396
Subscriber,Oct,1321
Customer,Oct,2776
Customer,Oct,1563
Customer,Oct,4836
Customer,Oct,212
Customer,Oct,2986
Customer,Oct,5115
Customer,Oct,70071
Customer,Oct,4595
Customer,Oct,2849
Customer,Oct,10181
Customer,Oct,10153
Customer,Oct,136
Customer,Oct,5032
Customer,Oct,248
Subscriber,Oct,2812
Customer,Oct,8424
Customer,Oct,1962
Customer,Oct,1813
Customer,Oct,4737
Customer,Oct,2159
Subscriber,Oct,561
Subscriber,Oct,640
Customer,Oct,3367
Subscriber,Oct,1724
Subscriber,Oct,749
Customer,Oct,1551
Customer,Oct,1532
Subscriber,Oct,781
Subscriber,Oct,453
Subscriber,Oct,866
Subscriber,Oct,583
Subscriber,Oct,663
Subscriber,Oct,1676
Subscriber,Oct,1486
Subscriber,Oct,5227
Subscriber,Oct,495
Customer,Oct,2527
Customer,Oct,6442
Customer,Oct,2497
Subscriber,Oct,888
Customer,Oct,1936
Customer,Oct,29780
Customer,Oct,3312
Customer,Oct,3061
Customer,Oct,3183
Customer,Oct,475
Subscriber,Oct,266
Subscriber,Oct,361
Subscriber,Oct,156
Subscriber,Oct,297
Customer,Oct,1086
Subscriber,Oct,500
Subscriber,Oct,413
Customer,Oct,1963
Subscriber,Oct,2611
Customer,Oct,1082
Customer,Oct,1084
Customer,Oct,2155
Customer,Oct,1298
Subscriber,Oct,2107
Customer,Oct,2336
Subscriber,Oct,806
Subscriber,Oct,312
Subscriber,Oct,445
Customer,Oct,757
Subscriber,Oct,2556
Customer,Oct,1436
Customer,Oct,148
Customer,Oct,929
Customer,Oct,819
Customer,Oct,697
Customer,Oct,690
Customer,Oct,1141
Subscriber,Oct,971
Customer,Oct,4105
Subscriber,Oct,4016
Subscriber,Oct,642
Customer,Oct,4740
Customer,Oct,2723
Subscriber,Oct,691
Subscriber,Oct,696
Subscriber,Oct,703
Customer,Oct,2472
Customer,Oct,592
Customer,Oct,5082
Subscriber,Oct,3070
Customer,Oct,2065
Subscriber,Oct,660
Subscriber,Oct,1214
Subscriber,Oct,2907
Subscriber,Oct,128
Subscriber,Oct,440
Customer,Oct,326
Subscriber,Oct,335
Customer,Oct,1763
Customer,Oct,117
Customer,Oct,771
Subscriber,Oct,752
Customer,Oct,4147
Customer,Oct,3878
Subscriber,Oct,187
Customer,Oct,99
Subscriber,Oct,1659
Customer,Oct,524
Customer,Oct,1139
Subscriber,Oct,615
Subscriber,Oct,487
Customer,Oct,2793
Subscriber,Oct,776
Subscriber,Oct,216
Subscriber,Oct,692
Subscriber,Oct,1743
Customer,Oct,3316
Customer,Oct,3262
Customer,Oct,1924
Customer,Oct,1933
Subscriber,Oct,1376
Subscriber,Oct,570
Subscriber,Oct,409
Customer,Oct,4251
Customer,Oct,4720
Subscriber,Oct,645
Subscriber,Oct,299
Subscriber,Oct,625
Subscriber,Oct,1844
Subscriber,Oct,601
Customer,Oct,795
Customer,Oct,677
Customer,Oct,51582
Customer,Oct,1931
Subscriber,Oct,1776
Subscriber,Oct,551
Subscriber,Oct,531
Customer,Oct,94
Subscriber,Oct,891
Customer,Oct,1872
Subscriber,Oct,2658
Customer,Oct,13341
Customer,Oct,882
Subscriber,Oct,900
Customer,Oct,2039
Customer,Oct,2032
Customer,Oct,2037
Customer,Oct,1995
Customer,Oct,1940
Subscriber,Oct,817
Customer,Oct,6756
Customer,Oct,6761
Subscriber,Oct,1024
Subscriber,Oct,184
Subscriber,Oct,480
Subscriber,Oct,423
Subscriber,Oct,588
Subscriber,Oct,1214
Subscriber,Oct,3794
Subscriber,Oct,536
Subscriber,Oct,296
Subscriber,Oct,1918
Customer,Oct,2299
Subscriber,Oct,2279
Customer,Oct,273
Customer,Oct,2240
Customer,Oct,2110
Customer,Oct,2103
Subscriber,Oct,258
Customer,Oct,42877
Customer,Oct,1124
Customer,Oct,423
Subscriber,Oct,107
Customer,Oct,1608
Subscriber,Oct,121
Customer,Oct,43497
Customer,Oct,4339
Subscriber,Oct,573
Customer,Oct,1830
Subscriber,Oct,1298
Subscriber,Oct,4603
Customer,Oct,36951
Customer,Oct,1571
Subscriber,Oct,612
Customer,Oct,1916
Subscriber,Oct,3627
Customer,Oct,2999
Customer,Oct,2972
Customer,Oct,1978
Customer,Oct,231
Customer,Oct,6264
Customer,Oct,1833
Customer,Oct,1804
Customer,Oct,6137
Customer,Oct,6175
Customer,Oct,39345
Subscriber,Oct,143
Customer,Oct,14168
Customer,Oct,1013
Subscriber,Oct,800
Customer,Oct,4205
Customer,Oct,2534
Subscriber,Oct,3287
Customer,Oct,32265
Subscriber,Oct,317
Subscriber,Oct,1858
Subscriber,Oct,3196
Subscriber,Oct,551
Subscriber,Oct,2172
Subscriber,Oct,2653
Customer,Oct,3278
Subscriber,Oct,476
Subscriber,Oct,269
Subscriber,Oct,1127
Customer,Oct,323
Customer,Oct,176
Subscriber,Oct,614
Customer,Oct,1476
Subscriber,Oct,738
Subscriber,Oct,670
Subscriber,Oct,857
Subscriber,Oct,462
Subscriber,Oct,6093
Customer,Oct,247
Subscriber,Oct,611
Subscriber,Oct,245
Customer,Oct,3064
Customer,Oct,3016
Customer,Oct,6787
Customer,Oct,2930
Customer,Oct,2945
Customer,Oct,3498
Subscriber,Oct,381
Customer,Oct,872
Subscriber,Oct,435
Subscriber,Oct,464
Subscriber,Oct,747
Subscriber,Oct,299
Subscriber,Oct,411
Customer,Oct,3881
Subscriber,Oct,1364
Customer,Oct,2008
Subscriber,Oct,1044
Subscriber,Oct,1004
Subscriber,Oct,607
Subscriber,Oct,696
Subscriber,Oct,458
Subscriber,Oct,239
Customer,Oct,782
Subscriber,Oct,451
Subscriber,Oct,1049
Customer,Oct,2119
Subscriber,Oct,1211
Subscriber,Oct,708
Subscriber,Oct,477
Subscriber,Oct,1609
Subscriber,Oct,460
Customer,Oct,1003
Subscriber,Oct,497
Subscriber,Oct,220
Subscriber,Oct,914
Subscriber,Oct,628
Subscriber,Oct,488
Subscriber,Oct,1532
Subscriber,Oct,1617
Subscriber,Oct,800
Subscriber,Oct,242
Customer,Oct,856
Customer,Oct,296
Subscriber,Oct,801
Subscriber,Oct,1050
Subscriber,Oct,701
Subscriber,Oct,455
Subscriber,Oct,460
Customer,Oct,2661
Subscriber,Oct,825
Subscriber,Oct,875
Subscriber,Oct,311
Subscriber,Oct,235
Subscriber,Oct,658
Subscriber,Oct,571
Customer,Oct,559
Customer,Oct,1500
Subscriber,Oct,283
Subscriber,Oct,710
Customer,Oct,55109
Subscriber,Oct,651
Customer,Oct,2472
Subscriber,Oct,1962
Subscriber,Oct,316
Subscriber,Oct,594
Subscriber,Oct,723
Subscriber,Oct,301
Subscriber,Oct,1172
Subscriber,Oct,1239
Subscriber,Oct,1057
Subscriber,Oct,514
Customer,Oct,1400
Subscriber,Oct,795
Subscriber,Oct,725
Subscriber,Oct,1231
Subscriber,Oct,305
Subscriber,Oct,765
Subscriber,Oct,794
Subscriber,Oct,1043
Subscriber,Oct,383
Subscriber,Oct,2756
Subscriber,Oct,290
Subscriber,Oct,1161
Subscriber,Oct,992
Subscriber,Oct,756
Customer,Oct,576
Subscriber,Oct,799
Subscriber,Oct,555
Subscriber,Oct,595
Subscriber,Oct,832
Subscriber,Oct,445
Subscriber,Oct,414
Subscriber,Oct,645
Subscriber,Oct,2189
Subscriber,Oct,347
Subscriber,Oct,441
Customer,Oct,1985
Customer,Oct,40399
Customer,Oct,2333
Customer,Oct,2258
Customer,Oct,2683
Customer,Oct,2593
Subscriber,Oct,629
Customer,Oct,968
Subscriber,Oct,168
Subscriber,Oct,196
Customer,Oct,235
Subscriber,Oct,486
Customer,Oct,2036
Subscriber,Oct,118
Customer,Oct,27158
Subscriber,Oct,866
